key,date
t20s1076,2019-06-16
t20s1077,2019-06-17
t20s1078,2019-06-18
t20s1079,2019-06-18
t20s1080,2019-06-18
t20s1081,2019-06-19
t20s1082,2019-06-19
t20s1083,2019-06-19
t20s1084,2019-06-19
t20s1085,2019-06-20
t20s1086,2019-06-20
t20s1087,2019-06-20
t20s1088,2019-06-20
t20s1089,2019-06-21
t20s1090,2019-06-23
t20s1091,2019-06-24
t20s1092,2019-06-25
t20s1093,2019-06-26
t20s1094,2019-06-26
t20s1095,2019-06-27
t20s1096,2019-06-27
t20s1097,2019-06-27
t20s1098,2019-06-28
t20s1099,2019-06-29
t20s1100,2019-06-29
t20s1101,2019-07-12
t20s1102,2019-07-13
t20s1103,2019-07-14
t20s1104,2019-07-14
t20s1105,2019-07-22
t20s1106,2019-07-22
t20s1107,2019-07-23
t20s1108,2019-07-24
t20s1109,2019-07-26
t20s1110,2019-07-26
t20s1111,2019-07-26
t20s1112,2019-07-27
t20s1113,2019-07-27
t20s1114,2019-07-28
t20s1115,2019-07-28
t20s1116,2019-07-31
t20s1117,2019-08-03
t20s1118,2019-08-04
t20s1119,2019-08-05
t20s1120,2019-08-06
t20s1121,2019-08-08
t20s1122,2019-08-08
t20s1123,2019-08-09
t20s1124,2019-08-09
t20s1125,2019-08-10
t20s1126,2019-08-12
t20s1127,2019-08-12
t20s1128,2019-08-13
t20s1129,2019-08-13
t20s1130,2019-08-14
t20s1131,2019-08-14
t20s1132,2019-08-18
t20s1133,2019-08-18
t20s1134,2019-08-19
t20s1135,2019-08-19
t20s1136,2019-08-19
t20s1137,2019-08-20
t20s1138,2019-08-21
t20s1139,2019-08-21
t20s1140,2019-08-22
t20s1141,2019-08-22
t20s1142,2019-08-22
t20s1143,2019-08-23
t20s1144,2019-08-24
t20s1145,2019-08-25
t20s1146,2019-08-25
t20s1147,2019-08-28
t20s1148,2019-08-29
t20s1149,2019-08-30
t20s1150,2019-08-31
t20s1151,2019-09-01
t20s1152,2019-09-01
t20s1153,2019-09-01
t20s1154,2019-09-01
t20s1155,2019-09-01
t20s1156,2019-09-02
t20s1157,2019-09-03
t20s1158,2019-09-03
t20s1159,2019-09-03
t20s1160,2019-09-03
t20s1161,2019-09-03
t20s1162,2019-09-05
t20s1163,2019-09-05
t20s1164,2019-09-05
t20s1165,2019-09-06
t20s1166,2019-09-07
t20s1167,2019-09-07
t20s1168,2019-09-07
t20s1169,2019-09-07
t20s1170,2019-09-07
t20s1171,2019-09-13
t20s1172,2019-09-14
t20s1173,2019-09-14
t20s1174,2019-09-15
t20s1175,2019-09-16
t20s1176,2019-09-16
t20s1177,2019-09-17
t20s1178,2019-09-18
t20s1179,2019-09-18
t20s1180,2019-09-18
t20s1181,2019-09-18
t20s1182,2019-09-19
t20s1183,2019-09-19
t20s1184,2019-09-19
t20s1185,2019-09-20
t20s1186,2019-09-20
t20s1187,2019-09-20
t20s1188,2019-09-21
t20s1189,2019-09-22
t20s1190,2019-09-22
t20s1191,2019-09-24
t20s1192,2019-09-27
t20s1193,2019-09-28
t20s1194,2019-09-29
t20s1195,2019-09-29
t20s1196,2019-09-29
t20s1197,2019-09-30
t20s1198,2019-10-01
t20s1198,2019-10-02
t20s1199,2019-10-01
t20s1200,2019-10-01
t20s1201,2019-10-02
t20s1202,2019-10-02
t20s1203,2019-10-03
t20s1204,2019-10-03
t20s1205,2019-10-03
t20s1206,2019-10-04
t20s1207,2019-10-04
t20s1208,2019-10-05
t20s1209,2019-10-05
t20s1210,2019-10-06
t20s1211,2019-10-06
t20s1212,2019-10-07
t20s1213,2019-10-07
t20s1214,2019-10-07
t20s1215,2019-10-09
t20s1216,2019-10-09
t20s1217,2019-10-09
t20s1218,2019-10-10
t20s1219,2019-10-10
t20s1220,2019-10-18
t20s1221,2019-10-18
t20s1222,2019-10-18
t20s1223,2019-10-18
t20s1224,2019-10-19
t20s1225,2019-10-19
t20s1226,2019-10-19
t20s1227,2019-10-19
t20s1228,2019-10-19
t20s1229,2019-10-20
t20s1230,2019-10-20
t20s1231,2019-10-20
t20s1232,2019-10-20
t20s1233,2019-10-21
t20s1234,2019-10-21
t20s1235,2019-10-21
t20s1236,2019-10-21
t20s1237,2019-10-21
t20s1238,2019-10-22
t20s1239,2019-10-22
t20s1240,2019-10-22
t20s1241,2019-10-23
t20s1242,2019-10-23
t20s1243,2019-10-23
t20s1244,2019-10-23
t20s1245,2019-10-23
t20s1246,2019-10-24
t20s1247,2019-10-24
t20s1248,2019-10-24
t20s1249,2019-10-24
t20s1250,2019-10-25
t20s1251,2019-10-25
t20s1252,2019-10-25
t20s1253,2019-10-25
t20s1254,2019-10-25
t20s1255,2019-10-26
t20s1256,2019-10-26
t20s1257,2019-10-26
t20s1258,2019-10-26
t20s1259,2019-10-26
t20s1260,2019-10-26
t20s1261,2019-10-26
t20s1262,2019-10-27
t20s1263,2019-10-27
t20s1264,2019-10-27
t20s1265,2019-10-27
t20s1266,2019-10-27
t20s1267,2019-10-27
t20s1268,2019-10-27
t20s1269,2019-10-29
t20s1270,2019-10-29
t20s1271,2019-10-30
t20s1272,2019-10-30
t20s1273,2019-10-30
t20s1274,2019-10-31
t20s1275,2019-11-01
t20s1276,2019-11-01
t20s1277,2019-11-01
t20s1278,2019-11-01
t20s1279,2019-11-02
t20s1280,2019-11-02
t20s1281,2019-11-03
t20s1282,2019-11-03
t20s1283,2019-11-03
t20s1284,2019-11-05
t20s1285,2019-11-05
t20s1286,2019-11-07
t20s1287,2019-11-08
t20s1288,2019-11-08
t20s1289,2019-11-09
t20s1290,2019-11-10
t20s1291,2019-11-10
t20s1292,2019-11-10
t20s1293,2019-11-14
t20s1294,2019-11-14
t20s1295,2019-11-16
t20s1296,2019-11-17
t20s1297,2019-11-17
t20s1298,2019-11-20
t20s1299,2019-12-02
t20s1300,2019-12-04
t20s1301,2019-12-05
t20s1302,2019-12-05
t20s1303,2019-12-06
t20s1304,2019-12-06
t20s1305,2019-12-07
t20s1306,2019-12-07
t20s1307,2019-12-08
t20s1308,2019-12-09
t20s1309,2019-12-11
t20s1310,2019-12-17
t20s1311,2019-12-19
t20s1312,2019-12-20
t20s1313,2020-01-07
t20s1314,2020-01-10
t20s1315,2020-01-15
t20s1316,2020-01-18
t20s1317,2020-01-19
t20s1318,2020-01-24
t20s1319,2020-01-24
t20s1320,2020-01-25
t20s1321,2020-01-26
t20s1322,2020-01-29
t20s1323,2020-01-31
t20s1324,2020-01-31
t20s1325,2020-02-01
t20s1326,2020-02-02
t20s1327,2020-02-02
t20s1328,2020-02-02
t20s1329,2020-02-04
t20s1330,2020-02-05
t20s1331,2020-02-06
t20s1332,2020-02-07
t20s1333,2020-02-07
t20s1334,2020-02-08
t20s1335,2020-02-08
t20s1336,2020-02-09
t20s1337,2020-02-09
t20s1338,2020-02-10
t20s1339,2020-02-12
t20s1340,2020-02-12
t20s1341,2020-02-14
t20s1342,2020-02-16
t20s1343,2020-02-20
t20s1344,2020-02-21
t20s1345,2020-02-21
t20s1346,2020-02-21
t20s1347,2020-02-22
t20s1348,2020-02-22
t20s1349,2020-02-23
t20s1350,2020-02-23
t20s1351,2020-02-23
t20s1352,2020-02-24
t20s1353,2020-02-24
t20s1354,2020-02-24
t20s1355,2020-02-25
t20s1356,2020-02-25
t20s1357,2020-02-25
t20s1358,2020-02-25
t20s1359,2020-02-26
t20s1360,2020-02-26
t20s1361,2020-02-26
t20s1362,2020-02-26
t20s1363,2020-02-26
t20s1364,2020-02-26
t20s1365,2020-02-27
t20s1366,2020-02-27
t20s1367,2020-02-27
t20s1368,2020-02-28
t20s1369,2020-02-28
t20s1370,2020-02-29
t20s1371,2020-02-29
t20s1372,2020-02-29
t20s1373,2020-03-01
t20s1374,2020-03-01
t20s1375,2020-03-01
t20s1376,2020-03-01
t20s1377,2020-03-02
t20s1378,2020-03-02
t20s1379,2020-03-03
t20s1380,2020-03-03
t20s1381,2020-03-03
t20s1382,2020-03-04
t20s1383,2020-03-04
t20s1384,2020-03-04
t20s1385,2020-03-05
t20s1386,2020-03-06
t20s1387,2020-03-06
t20s1388,2020-03-06
t20s1389,2020-03-08
t20s1390,2020-03-08
t20s1391,2020-03-08
t20s1392,2020-03-08
t20s1393,2020-03-09
t20s1394,2020-03-10
t20s1395,2020-03-11
t20s1396,2020-08-12
t20s1397,2020-08-13
t20s1398,2020-08-13
t20s1399,2020-08-14
t20s1400,2020-08-15
t20s1401,2020-08-21
t20s1402,2020-08-28
t20s1403,2020-08-29
t20s1404,2020-08-30
t20s1405,2020-08-30
t20s1406,2020-08-30
t20s1407,2020-09-01
t20s1408,2020-09-04
t20s1409,2020-09-06
t20s1410,2020-09-08
t20s1411,2020-09-21
t20s1412,2020-09-23
t20s1413,2020-09-26
t20s1414,2020-09-26
t20s1415,2020-09-27
t20s1416,2020-09-28
t20s1417,2020-09-30
t20s1418,2020-09-30
t20s1419,2020-10-16
t20s1420,2020-10-17
t20s1421,2020-10-18
t20s1422,2020-11-07
t20s1423,2020-11-08
t20s1424,2020-11-10
t20s1425,2020-11-27
t20s1426,2020-11-27
t20s1427,2020-11-29
t20s1428,2020-11-29
t20s1429,2020-11-30
t20s1430,2020-12-01
t20s1431,2020-12-04
t20s1432,2020-12-06
t20s1433,2020-12-08
t20s1434,2020-12-18
t20s1435,2020-12-20
t20s1436,2020-12-22
t20s1437,2021-01-29
t20s1438,2021-01-31
t20s1439,2021-02-03
t20s1440,2021-02-11
t20s1441,2021-02-13
t20s1442,2021-02-14
t20s1443,2021-02-22
t20s1444,2021-02-25
t20s1445,2021-03-03
t20s1446,2021-03-03
t20s1447,2021-03-03
t20s1448,2021-03-05
t20s1449,2021-03-05
t20s1450,2021-03-05
t20s1451,2021-03-07
t20s1452,2021-03-07
t20s1453,2021-03-07
t20s1454,2021-03-12
t20s1455,2021-03-14
t20s1456,2021-03-16
t20s1457,2021-03-17
t20s1458,2021-03-18
t20s1459,2021-03-19
t20s1460,2021-03-20
t20s1461,2021-03-20
t20s1462,2021-03-20
t20s1463,2021-03-21
t20s1464,2021-03-23
t20s1465,2021-03-28
t20s1466,2021-03-28
t20s1467,2021-03-30
t20s1468,2021-03-30
t20s1469,2021-04-01
t20s1470,2021-04-01
t20s1471,2021-04-03
t20s1472,2021-04-05
t20s1473,2021-04-05
t20s1474,2021-04-10
t20s1475,2021-04-12
t20s1476,2021-04-14
t20s1477,2021-04-16
t20s1478,2021-04-17
t20s1479,2021-04-18
t20s1480,2021-04-19
t20s1481,2021-04-20
t20s1482,2021-04-21
t20s1483,2021-04-21
t20s1484,2021-04-22
t20s1485,2021-04-23
t20s1486,2021-04-24
t20s1487,2021-04-25
t20s1488,2021-05-21
t20s1489,2021-05-22
t20s1490,2021-05-22
t20s1491,2021-05-23
t20s1492,2021-05-23
t20s1493,2021-05-24
t20s1494,2021-05-25
t20s1495,2021-05-26
t20s1496,2021-05-27
t20s1497,2021-06-06
t20s1498,2021-06-07
t20s1499,2021-06-07
t20s1500,2021-06-08
t20s1501,2021-06-09
t20s1502,2021-06-09
t20s1503,2021-06-10
t20s1504,2021-06-10
t20s1505,2021-06-11
t20s1506,2021-06-11
t20s1507,2021-06-12
t20s1508,2021-06-12
t20s1509,2021-06-23
t20s1510,2021-06-24
t20s1511,2021-06-24
t20s1512,2021-06-25
t20s1513,2021-06-25
t20s1514,2021-06-25
t20s1515,2021-06-26
t20s1516,2021-06-26
t20s1517,2021-06-26
t20s1518,2021-06-26
t20s1519,2021-06-27
t20s1520,2021-06-29
t20s1521,2021-06-30
t20s1522,2021-07-01
t20s1523,2021-07-02
t20s1524,2021-07-03
t20s1525,2021-07-04
t20s1526,2021-07-08
t20s1527,2021-07-08
t20s1528,2021-07-08
t20s1529,2021-07-08
t20s1530,2021-07-09
t20s1531,2021-07-09
t20s1532,2021-07-09
t20s1533,2021-07-09
t20s1534,2021-07-10
t20s1535,2021-07-10
t20s1536,2021-07-10
t20s1537,2021-07-11
t20s1538,2021-07-12
t20s1539,2021-07-14
t20s1540,2021-07-14
t20s1541,2021-07-16
t20s1542,2021-07-16
t20s1543,2021-07-18
t20s1544,2021-07-19
t20s1545,2021-07-20
t20s1546,2021-07-22
t20s1547,2021-07-22
t20s1548,2021-07-23
t20s1549,2021-07-24
t20s1550,2021-07-25
t20s1551,2021-07-25
t20s1552,2021-07-26
t20s1553,2021-07-28
t20s1554,2021-07-28
t20s1555,2021-07-29
t20s1556,2021-07-29
t20s1557,2021-07-30
t20s1558,2021-07-31
t20s1559,2021-08-01
t20s1560,2021-08-03
t20s1561,2021-08-03
t20s1562,2021-08-04
t20s1563,2021-08-05
t20s1564,2021-08-05
t20s1565,2021-08-06
t20s1566,2021-08-06
t20s1567,2021-08-07
t20s1568,2021-08-07
t20s1569,2021-08-07
t20s1570,2021-08-08
t20s1571,2021-08-08
t20s1572,2021-08-09
t20s1573,2021-08-14
t20s1574,2021-08-15
t20s1575,2021-08-18
t20s1576,2021-08-20
t20s1577,2021-08-20
t20s1578,2021-08-20
t20s1579,2021-08-21
t20s1580,2021-08-21
t20s1581,2021-08-21
t20s1582,2021-08-21
t20s1583,2021-08-21
t20s1584,2021-08-22
t20s1585,2021-08-22
t20s1586,2021-08-22
t20s1587,2021-08-26
t20s1588,2021-08-26
t20s1589,2021-08-26
t20s1590,2021-08-27
t20s1591,2021-08-27
t20s1592,2021-08-27
t20s1593,2021-08-27
t20s1594,2021-08-27
t20s1595,2021-08-28
t20s1596,2021-08-29
t20s1597,2021-08-29
t20s1598,2021-08-29
t20s1599,2021-08-29
t20s1600,2021-08-30
t20s1601,2021-08-30
t20s1602,2021-08-30
t20s1603,2021-08-31
t20s1604,2021-09-01
t20s1605,2021-09-01
t20s1606,2021-09-01
t20s1607,2021-09-02
t20s1608,2021-09-02
t20s1609,2021-09-02
t20s1610,2021-09-02
t20s1611,2021-09-03
t20s1612,2021-09-03
t20s1613,2021-09-03
t20s1614,2021-09-03
t20s1615,2021-09-04
t20s1616,2021-09-04
t20s1617,2021-09-04
t20s1618,2021-09-04
t20s1619,2021-09-04
t20s1620,2021-09-05
t20s1621,2021-09-05
t20s1622,2021-09-05
t20s1623,2021-09-08
t20s1624,2021-09-09
t20s1625,2021-09-09
t20s1626,2021-09-09
t20s1627,2021-09-09
t20s1628,2021-09-09
t20s1629,2021-09-10
t20s1630,2021-09-10
t20s1631,2021-09-10
t20s1632,2021-09-10
t20s1633,2021-09-10
t20s1634,2021-09-10
t20s1635,2021-09-10
t20s1636,2021-09-11
t20s1637,2021-09-11
t20s1638,2021-09-11
t20s1639,2021-09-11
t20s1640,2021-09-11
t20s1641,2021-09-11
t20s1642,2021-09-11
t20s1643,2021-09-12
t20s1644,2021-09-12
t20s1645,2021-09-13
t20s1646,2021-09-13
t20s1647,2021-09-13
t20s1648,2021-09-13
t20s1649,2021-09-14
t20s1650,2021-09-14
t20s1651,2021-09-14
t20s1652,2021-09-14
t20s1653,2021-09-15
t20s1654,2021-09-15
t20s1655,2021-09-15
t20s1656,2021-09-16
t20s1657,2021-09-16
t20s1658,2021-09-16
t20s1659,2021-09-16
t20s1660,2021-09-17
t20s1661,2021-09-17
t20s1662,2021-09-17
t20s1663,2021-09-17
t20s1664,2021-09-19
t20s1665,2021-09-19
t20s1666,2021-09-19
t20s1667,2021-10-05
t20s1668,2021-10-05
t20s1669,2021-10-05
t20s1670,2021-10-06
t20s1671,2021-10-06
t20s1672,2021-10-07
t20s1673,2021-10-07
t20s1674,2021-10-07
t20s1675,2021-10-08
t20s1676,2021-10-08
t20s1677,2021-10-08
t20s1678,2021-10-08
t20s1679,2021-10-09
t20s1680,2021-10-09
t20s1681,2021-10-10
t20s1682,2021-10-10
t20s1683,2021-10-10
t20s1684,2021-10-15
t20s1685,2021-10-15
t20s1686,2021-10-16
t20s1687,2021-10-16
t20s1688,2021-10-16
t20s1689,2021-10-16
t20s1690,2021-10-16
t20s1691,2021-10-16
t20s1692,2021-10-17
t20s1693,2021-10-17
t20s1694,2021-10-17
t20s1695,2021-10-17
t20s1696,2021-10-17
t20s1697,2021-10-17
t20s1698,2021-10-17
t20s1699,2021-10-17
t20s1700,2021-10-18
t20s1701,2021-10-18
t20s1702,2021-10-19
t20s1703,2021-10-19
t20s1704,2021-10-19
t20s1705,2021-10-19
t20s1706,2021-10-19
t20s1707,2021-10-19
t20s1708,2021-10-19
t20s1709,2021-10-19
t20s1710,2021-10-19
t20s1711,2021-10-19
t20s1712,2021-10-20
t20s1712,2021-10-21
t20s1713,2021-10-20
t20s1714,2021-10-20
t20s1715,2021-10-20
t20s1716,2021-10-20
t20s1717,2021-10-20
t20s1718,2021-10-20
t20s1719,2021-10-20
t20s1720,2021-10-21
t20s1721,2021-10-21
t20s1722,2021-10-21
t20s1723,2021-10-21
t20s1724,2021-10-21
t20s1725,2021-10-21
t20s1726,2021-10-21
t20s1727,2021-10-22
t20s1728,2021-10-22
t20s1729,2021-10-22
t20s1730,2021-10-22
t20s1731,2021-10-22
t20s1732,2021-10-22
t20s1733,2021-10-22
t20s1734,2021-10-22
t20s1735,2021-10-23
t20s1736,2021-10-23
t20s1737,2021-10-23
t20s1738,2021-10-23
t20s1739,2021-10-23
t20s1740,2021-10-23
t20s1741,2021-10-24
t20s1742,2021-10-24
t20s1743,2021-10-24
t20s1744,2021-10-24
t20s1745,2021-10-24
t20s1746,2021-10-24
t20s1747,2021-10-24
t20s1748,2021-10-24
t20s1749,2021-10-25
t20s1750,2021-10-26
t20s1751,2021-10-26
t20s1752,2021-10-26
t20s1753,2021-10-27
t20s1754,2021-10-27
t20s1755,2021-10-27
t20s1756,2021-10-28
t20s1757,2021-10-28
t20s1758,2021-10-28
t20s1759,2021-10-29
t20s1760,2021-10-29
t20s1761,2021-10-29
t20s1762,2021-10-30
t20s1763,2021-10-30
t20s1764,2021-10-31
t20s1765,2021-10-31
t20s1766,2021-11-01
t20s1767,2021-11-02
t20s1768,2021-11-02
t20s1769,2021-11-02
t20s1770,2021-11-02
t20s1771,2021-11-03
t20s1772,2021-11-03
t20s1773,2021-11-03
t20s1774,2021-11-03
t20s1775,2021-11-04
t20s1776,2021-11-04
t20s1777,2021-11-05
t20s1778,2021-11-05
t20s1779,2021-11-05
t20s1780,2021-11-05
t20s1781,2021-11-06
t20s1782,2021-11-06
t20s1783,2021-11-06
t20s1784,2021-11-06
t20s1785,2021-11-07
t20s1786,2021-11-07
t20s1787,2021-11-07
t20s1788,2021-11-07
t20s1789,2021-11-07
t20s1790,2021-11-08
t20s1791,2021-11-08
t20s1792,2021-11-08
t20s1793,2021-11-08
t20s1794,2021-11-08
t20s1795,2021-11-10
t20s1796,2021-11-10
t20s1797,2021-11-10
t20s1798,2021-11-10
t20s1799,2021-11-11
t20s1800,2021-11-11
t20s1801,2021-11-11
t20s1802,2021-11-13
t20s1803,2021-11-13
t20s1804,2021-11-13
t20s1805,2021-11-13
t20s1806,2021-11-14
t20s1807,2021-11-14
t20s1808,2021-11-16
t20s1809,2021-11-17
t20s1810,2021-11-17
t20s1811,2021-11-17
t20s1812,2021-11-17
t20s1813,2021-11-17
t20s1814,2021-11-17
t20s1815,2021-11-18
t20s1816,2021-11-18
t20s1817,2021-11-18
t20s1818,2021-11-18
t20s1819,2021-11-18
t20s1820,2021-11-19
t20s1821,2021-11-19
t20s1822,2021-11-20
t20s1823,2021-11-20
t20s1824,2021-11-20
t20s1825,2021-11-20
t20s1826,2021-11-20
t20s1827,2021-11-21
t20s1828,2021-11-22
t20s1829,2021-11-22
t20s1830,2021-11-22
t20s1831,2021-11-22
t20s1832,2021-11-23
t20s1833,2021-11-23
t20s1834,2021-11-23
t20s1835,2021-11-25
t20s1836,2021-11-25
t20s1837,2021-11-25
t20s1838,2021-11-26
t20s1839,2021-11-26
t20s1840,2021-11-28
t20s1841,2021-11-28
t20s1842,2021-11-28
t20s1843,2021-12-13
t20s1844,2021-12-14
t20s1845,2021-12-16
t20s1846,2021-12-22
t20s1847,2021-12-23
t20s1848,2022-01-18
t20s1849,2022-01-18
t20s1850,2022-01-19
t20s1851,2022-01-19
t20s1852,2022-01-20
t20s1853,2022-01-20
t20s1854,2022-01-22
t20s1855,2022-01-22
t20s1856,2022-01-22
t20s1857,2022-01-22
t20s1858,2022-01-23
t20s1859,2022-01-23
t20s1860,2022-01-23
t20s1861,2022-01-24
t20s1862,2022-01-26
t20s1863,2022-01-29
t20s1864,2022-01-30
t20s1865,2022-02-09
t20s1866,2022-02-11
t20s1867,2022-02-11
t20s1868,2022-02-12
t20s1869,2022-02-12
t20s1870,2022-02-13
t20s1871,2022-02-13
t20s1872,2022-02-14
t20s1873,2022-02-14
t20s1874,2022-02-15
t20s1875,2022-02-16
t20s1876,2022-02-18
t20s1877,2022-02-18
t20s1878,2022-02-18
t20s1879,2022-02-18
t20s1880,2022-02-18
t20s1881,2022-02-18
t20s1882,2022-02-19
t20s1883,2022-02-19
t20s1884,2022-02-19
t20s1885,2022-02-19
t20s1886,2022-02-20
t20s1887,2022-02-20
t20s1888,2022-02-21
t20s1889,2022-02-21
t20s1890,2022-02-21
t20s1891,2022-02-21
t20s1892,2022-02-22
t20s1893,2022-02-22
t20s1894,2022-02-22
t20s1895,2022-02-22
t20s1896,2022-02-24
t20s1897,2022-02-24
t20s1898,2022-02-24
t20s1899,2022-02-24
t20s1900,2022-02-24
t20s1901,2022-02-26
t20s1902,2022-02-27
t20s1903,2022-03-03
t20s1904,2022-03-05
t20s1905,2022-03-20
t20s1906,2022-03-20
t20s1907,2022-03-21
t20s1908,2022-03-21
t20s1909,2022-03-21
t20s1910,2022-03-22
t20s1911,2022-03-22
t20s1912,2022-03-22
t20s1913,2022-03-24
t20s1914,2022-03-24
t20s1915,2022-03-25
t20s1916,2022-03-25
t20s1917,2022-03-26
t20s1918,2022-03-26
t20s1919,2022-03-28
t20s1920,2022-03-29
t20s1921,2022-03-30
t20s1922,2022-03-31
t20s1923,2022-04-01
t20s1924,2022-04-02
t20s1925,2022-04-04
t20s1926,2022-04-05
t20s1927,2022-04-08
t20s1928,2022-04-09
t20s1929,2022-04-10
t20s1930,2022-04-20
t20s1931,2022-04-21
t20s1932,2022-04-21
t20s1933,2022-04-22
t20s1934,2022-04-23
t20s1935,2022-04-23
t20s1936,2022-04-24
t20s1937,2022-04-24
t20s1938,2022-04-25
t20s1939,2022-04-26
t20s1940,2022-04-27
t20s1941,2022-04-28
t20s1942,2022-04-29
t20s1943,2022-04-29
t20s1944,2022-04-30
t20s1945,2022-04-30
t20s1946,2022-04-30
t20s1947,2022-04-30
t20s1948,2022-05-01
t20s1949,2022-05-01
t20s1950,2022-05-07
t20s1951,2022-05-07
t20s1952,2022-05-08
t20s1953,2022-05-10
t20s1954,2022-05-10
t20s1955,2022-05-10
t20s1956,2022-05-11
t20s1957,2022-05-11
t20s1958,2022-05-11
t20s1959,2022-05-12
t20s1960,2022-05-12
t20s1961,2022-05-12
t20s1962,2022-05-13
t20s1963,2022-05-13
t20s1964,2022-05-13
t20s1965,2022-05-14
t20s1966,2022-05-14
t20s1967,2022-05-14
t20s1968,2022-05-15
t20s1969,2022-05-15
t20s1970,2022-05-15
t20s1971,2022-05-16
t20s1972,2022-05-17
t20s1973,2022-05-17
t20s1974,2022-05-19
t20s1975,2022-05-19
t20s1976,2022-05-20
t20s1977,2022-05-20
t20s1978,2022-05-21
t20s1979,2022-05-21
t20s1980,2022-05-22
